src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,flow_id,dicom_pdu_types,dicom_pdu_count,dicom.assoc.version_mean,dicom.assoc.version_max,dicom.assoc.version_min,dicom.assoc.ae.called,dicom.assoc.ae.calling,dicom.assoc.item.type,dicom.assoc.item.len,dicom.actx,dicom.pctx.id,dicom.pctx.abss.syntax,dicom.pctx.xfer.syntax,dicom.userinfo.uid,dicom.userinfo.version,dicom.max_pdu_len_mean,dicom.max_pdu_len_max,dicom.max_pdu_len_min,dicom_pdu_len_mean,dicom_pdu_len_max,dicom_pdu_len_min,dicom_assoc_request_count,dicom_release_request_count,dicom_release_response_count,dicom.assoc.reject.result_mean,dicom.assoc.reject.result_max,dicom.assoc.reject.result_min,dicom.assoc.reject.source_mean,dicom.assoc.reject.source_max,dicom.assoc.reject.source_min,dicom.assoc.reject.reason_mean,dicom.assoc.reject.reason_max,dicom.assoc.reject.reason_min,dicom.pdv.len_mean,dicom.pdv.len_max,dicom.pdv.len_min,dicom.pdv.len_std,dicom.pdv.ctx_mean,dicom.pdv.ctx_max,dicom.pdv.ctx_min,dicom.pdv.ctx_std,dicom.pdv.flags,dicom_pdu_len_std,dicom_data_transfer_count,dicom.pdu.type,dicom.pdu.len_mean,dicom.pctx.result,dicom_assoc_response_count,dicom.pdv.len,dicom.pdv.ctx,dicom.pdu.len,dicom.assoc.abort.source_mean,dicom.assoc.abort.source_max,dicom.assoc.abort.source_min,dicom.assoc.abort.reason_mean,dicom.assoc.abort.reason_max,dicom.assoc.abort.reason_min,dicom_abort_count,label
192.168.126.104,192.168.126.124,41945,4242,6,2025-03-20 11:28:23,4122.0,236050.46094129063,2426.00679281902,1455.604075691412,970.402717127608,6,4,691,282,353.0,66.0,115.16666666666669,106.40240703208843,76.0,66.0,70.5,4.55521678957215,353,66,97.3,85.3229746316899,7280.009999999999,120,80,20,1,458.0,1264.0,45.0,449.1013248700119,4122.0,1264.0,312.0,824.4,356.59197971911817,3792.0,2020.0,401.0,1264.0,665.2703711023562,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,97.3,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.16666666666669,70.5,0,6,4,691,282,192.168.126.104-192.168.126.124-41945-4242-TCP,0x01,1.0,1.0,1.0,1.0,MyOrthanc       ,WRONG_MODALITY  ,"0x10,0x20,0x30,0x40,0x40,0x40,0x40,0x50,0x51,0x52,0x55","21,118,17,17,19,22,19,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,Verification SOP Class (1.2.840.10008.1.1),"Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,281.0,281.0,281.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
192.168.126.104,192.168.126.124,42983,4242,6,2025-03-17 14:10:08,111313.0,15479045.574191695,2551.364171300747,1536.2087087761538,1015.1554625245928,171,113,1715163,7856,16746.0,66.0,10030.19298245614,7289.037056317646,292.0,66.0,69.52212389380531,24.915111576503243,16746,66,6066.968309859155,7467.245611578851,55759757.02364361,3420,2260,20,164,393.3321554770318,41998.0,0.0,3510.6654563216134,111313.0,82096.0,0.0,654.7823529411764,6337.473449507934,111085.0,42050.0,17.0,991.8303571428572,5545.383622064768,0,0,0,0,1,0,0,0,0,0,0,0.6608187134502924,6066.968309859155,64492,24509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703506.0,162.0,0.0,0.0,179335298.4524687,0.0,10030.19298245614,69.52212389380531,0,171,113,1715163,7856,192.168.126.104-192.168.126.124-42983-4242-TCP,"0x01,0x04,0x05",107.0,1.0,1.0,1.0,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,118,17,17,19,22,19,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x03","Verification SOP Class (1.2.840.10008.1.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1)","Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,15918.009345794391,16384.0,4.0,1.0,1.0,0.0,,,,,,,,,,16213.866666666669,16380.0,144.0,1587.7200941714816,3.0,3.0,3.0,0.0,"0x03,0x00,0x02",2690.517886934006,105.0,0x04,16217.866666666669,,0.0,,,,,,,,,,,0
192.168.126.104,192.168.126.124,35519,4242,6,2025-03-18 15:31:13,108559.0,27726.85820613676,184.2316159876196,101.3273887931908,82.90422719442883,11,9,1387,1623,485.0,66.0,126.0909090909091,121.12386938806566,842.0,66.0,180.3333333333333,243.71294590152573,842,66,150.5,188.4819620016727,35525.45,220,180,20,4,5713.631578947368,43713.0,20.0,12913.284392889143,108559.0,44184.0,183.0,10855.9,16923.521816985965,108352.0,48817.0,242.0,13544.0,18650.0092024106,0,0,0,0,1,0,0,0,0,0,0,0.8181818181818182,150.5,64492,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0909090909091,180.3333333333333,0,11,9,1387,1623,192.168.126.104-192.168.126.124-35519-4242-TCP,"0x01,0x04,0x05",4.0,1.0,1.0,1.0,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x40,0x50,0x51,0x52,0x55","21,118,17,17,19,22,19,128,27,17,19,22,19,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x03","Verification SOP Class (1.2.840.10008.1.1),Patient Root Query/Retrieve Information Model - FIND (1.2.840.10008.5.1.4.1.2.1.1)","Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,157.25,413.0,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,"0x03,0x02",177.4211092288626,2.0,0x04,,,0.0,"90,114",3,"94,118",,,,,,,,0
192.168.126.104,192.168.126.124,33423,4242,6,2025-03-18 20:23:20,18727.0,158487.7449671597,640.7860308645271,373.7918513376408,266.9941795268863,7,5,2087,881,1673.0,66.0,298.1428571428572,561.2970765675386,599.0,66.0,176.2,211.43925841716344,1673,66,247.3333333333333,453.8983611142722,206023.72222222228,140,100,20,2,1702.4545454545455,12017.0,32.0,3443.262072872081,18727.0,12017.0,189.0,3121.1666666666665,4171.312639792047,18543.0,12280.0,579.0,4635.75,4700.948222167523,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,247.3333333333333,64492,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.1428571428572,176.2,0,7,5,2087,881,192.168.126.104-192.168.126.124-33423-4242-TCP,"0x01,0x05",2.0,1.0,1.0,1.0,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x50,0x51,0x52,0x55","21,118,17,17,19,22,19,118,17,17,19,22,19,128,27,17,19,22,19,128,27,17,19,22,19,128,27,17,19,22,19,128,27,17,19,22,19,128,27,17,19,22,19,103,25,17,19,22,103,25,17,19,22,106,28,17,19,22,103,25,17,19,22,103,25,17,19,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x03,0x05,0x07,0x09,0x0b,0x0d,0x0f,0x11,0x13,0x15,0x17","Verification SOP Class (1.2.840.10008.1.1),Verification SOP Class (1.2.840.10008.1.1),Patient Root Query/Retrieve Information Model - FIND (1.2.840.10008.5.1.4.1.2.1.1),Patient Root Query/Retrieve Information Model - MOVE (1.2.840.10008.5.1.4.1.2.1.2),Patient Root Query/Retrieve Information Model - GET (1.2.840.10008.5.1.4.1.2.1.3),Study Root Query/Retrieve Information Model - FIND (1.2.840.10008.5.1.4.1.2.2.1),Study Root Query/Retrieve Information Model - MOVE (1.2.840.10008.5.1.4.1.2.2.2),CT Image Storage (1.2.840.10008.5.1.4.1.1.2),MR Image Storage (1.2.840.10008.5.1.4.1.1.4),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),Secondary Capture Image Storage (1.2.840.10008.5.1.4.1.1.7),Computed Radiography Image Storage (1.2.840.10008.5.1.4.1.1.1)","Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,802.5,1601.0,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1129.2495295549163,,,,,0.0,,,,,,,,,,,0
192.168.126.104,192.168.126.124,34365,4242,6,2025-03-20 11:46:47,6315.0,194932.69992082345,1741.8844022169435,1108.4718923198732,633.4125098970704,7,4,767,464,353.0,66.0,109.57142857142856,99.45832888035808,258.0,66.0,116.0,82.04876598706406,353,66,111.9090909090909,93.5545096774695,8752.446280991733,140,80,20,2,631.5,3794.0,26.0,1096.238865393852,6315.0,3794.0,134.0,1052.5,1263.1633240928638,6100.0,4123.0,292.0,2033.3333333333333,1583.2755778939925,0,0,0,0,1,0,0,0,0,0,0,0.5714285714285714,111.9090909090909,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.57142857142856,116.0,0,7,4,767,464,192.168.126.104-192.168.126.124-34365-4242-TCP,"0x01,0x07",2.0,1.0,1.0,1.0,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x40,0x40,0x40,0x50,0x51,0x52,0x55","21,118,17,17,19,22,19,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,Verification SOP Class (1.2.840.10008.1.1),"Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,142.5,281.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,195.86857838867363,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
192.168.126.104,192.168.126.124,34695,4242,6,2025-03-18 15:32:11,110292.0,26311.97185652631,181.33681500018133,99.73524825009972,81.6015667500816,11,9,1347,1555,485.0,66.0,122.45454545454544,119.74318248679596,774.0,66.0,172.77777777777777,223.28048020260564,774,66,145.1,175.91841859225545,30947.290000000008,220,180,20,4,5804.8421052631575,42907.0,23.0,12711.472473665412,110292.0,44079.0,184.0,11029.2,16651.219791955184,110028.0,51397.0,306.0,13753.5,19165.384629586748,0,0,0,0,1,0,0,0,0,0,0,0.8181818181818182,145.1,64492,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.45454545454544,172.77777777777777,0,11,9,1347,1555,192.168.126.104-192.168.126.124-34695-4242-TCP,"0x01,0x04,0x05",4.0,1.0,1.0,1.0,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x40,0x40,0x40,0x50,0x51,0x52,0x55","21,118,17,17,19,22,19,128,27,17,19,22,19,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x03","Verification SOP Class (1.2.840.10008.1.1),Patient Root Query/Retrieve Information Model - FIND (1.2.840.10008.5.1.4.1.2.1.1)","Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,147.25,413.0,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,"0x03,0x02",181.45224348755423,2.0,0x04,,,0.0,"90,74",3,"94,78",,,,,,,,0
192.168.126.104,192.168.126.124,44223,4242,6,2025-03-17 14:14:06,185967.0,12397796.383229284,1903.5635354659696,1183.0055870127496,720.5579484532202,220,134,2296187,9394,32036.0,66.0,10437.213636363636,7742.389820438662,292.0,66.0,70.1044776119403,25.776672508736134,32036,66,6512.940677966101,7908.059539667211,62537405.68292157,4400,2680,20,211,526.8186968838527,43135.0,0.0,3843.582187896839,185967.0,70602.0,0.0,849.1643835616438,6425.218461926436,185685.0,43175.0,16.0,1396.127819548872,6193.1514897214975,0,0,0,0,1,0,0,0,0,0,0,0.6090909090909091,6512.940677966101,64492,17334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140648.0,104.5,0.0,0.0,159855371.0321631,0.0,10437.213636363636,70.1044776119403,0,220,134,2296187,9394,192.168.126.104-192.168.126.124-44223-4242-TCP,"0x01,0x04,0x04,0x04,0x05",143.0,1.0,1.0,1.0,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,118,17,17,19,22,19,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x03","Verification SOP Class (1.2.840.10008.1.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1)","Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,15831.176056338029,16384.0,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,"0x03,0x00,0x00,0x00,0x02",2873.999048202352,140.0,0x04,,,0.0,"144,16380,16380,16380,15172,142,3978","3,3,3","148,16384,15176,146,3982",,,,,,,,0
192.168.126.104,192.168.126.124,41991,4242,6,2025-03-17 13:56:33,55209.0,34541.4696879132,307.9208100128602,181.12988824285893,126.79092177000126,10,7,1111,796,419.0,66.0,111.1,105.2772055100248,292.0,66.0,113.71428571428572,77.02636707316394,419,66,112.17647058823528,94.67979180257288,8964.262975778545,200,140,20,3,3450.5625,40469.0,36.0,9675.458477307096,55209.0,41129.0,168.0,6134.333333333333,12489.866221149938,55004.0,40505.0,583.0,9167.333333333334,14144.34646383101,0,0,0,0,1,0,0,0,0,0,0,0.7,112.17647058823528,64492,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.1,113.71428571428572,0,10,7,1111,796,192.168.126.104-192.168.126.124-41991-4242-TCP,"0x01,0x04,0x05",3.0,1.0,1.0,1.0,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x40,0x40,0x40,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,118,17,17,19,22,19,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x03","Verification SOP Class (1.2.840.10008.1.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1)","Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,141.66666666666666,347.0,4.0,1.0,1.0,0.0,,,,,,,,,,70.0,70.0,70.0,,1.0,1.0,1.0,,0x03,181.2355741385596,1.0,0x04,74.0,,0.0,,,,,,,,,,,0
192.168.126.104,192.168.126.124,39069,4242,6,2025-03-20 11:04:02,3147.0,309183.3492214808,3177.6294884016525,1906.577693040992,1271.051795360661,6,4,691,282,353.0,66.0,115.16666666666669,106.40240703208843,76.0,66.0,70.5,4.55521678957215,353,66,97.3,85.3229746316899,7280.009999999999,120,80,20,1,349.6666666666667,945.0,19.0,341.12330778050205,3147.0,1044.0,89.0,629.4,368.2122214158569,2864.0,1295.0,536.0,954.6666666666666,314.77222805634483,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,97.3,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.16666666666669,70.5,0,6,4,691,282,192.168.126.104-192.168.126.124-39069-4242-TCP,0x01,1.0,1.0,1.0,1.0,WRONG_ORTHANC   ,MODALITY        ,"0x10,0x20,0x30,0x40,0x40,0x40,0x40,0x50,0x51,0x52,0x55","21,118,17,17,19,22,19,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,Verification SOP Class (1.2.840.10008.1.1),"Implicit VR Little Endian: Default Transfer Syntax for DICOM (1.2.840.10008.1.2),Explicit VR Little Endian (1.2.840.10008.1.2.1),Deflated Explicit VR Little Endian (1.2.840.10008.1.2.1.99),Explicit VR Big Endian (Retired) (1.2.840.10008.1.2.2)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,281.0,281.0,281.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
