src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.126.124,192.168.140.6,22,61380,6,2025-03-20 11:03:49,38946.0,6573.203923381092,51.35315565141478,25.67657782570739,25.67657782570739,1,1,190,66,190.0,190.0,190.0,0.0,66.0,66.0,66.0,0.0,190,66,128.0,62.0,3844.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,128.0,502,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,66.0,0,1,1,190,66
192.168.126.104,192.168.126.124,39069,4242,6,2025-03-20 11:04:02,3147.0,309183.3492214808,3177.6294884016525,1906.5776930409913,1271.051795360661,6,4,691,282,353.0,66.0,115.16666666666667,106.40240703208843,76.0,66.0,70.5,4.55521678957215,353,66,97.3,85.3229746316899,7280.009999999999,120,80,20,1,349.6666666666667,945.0,19.0,341.12330778050205,3147.0,1044.0,89.0,629.4,368.2122214158569,2864.0,1295.0,536.0,954.6666666666666,314.77222805634483,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,97.3,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.16666666666667,70.5,0,6,4,691,282
