ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1742216193.222520,CeTf2T1yquU5c5Q7E8,192.168.126.104,41991,192.168.126.124,4242,tcp,-,0.055090,443,326,SF,T,T,0,ShADadFf,10,971,7,698,-,6
1742216189.931716,CuaZ7Y1Jf6OKQrlmIc,192.168.140.6,58477,192.168.126.124,22,tcp,-,0.031033,0,124,OTH,T,T,0,^dA,1,52,1,176,-,6
