ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1742217008.038786,C85g2k1xJae3RR4wU2,192.168.126.104,42983,192.168.126.124,4242,tcp,-,0.111185,1703869,390,SF,T,T,0,ShADadFf,171,1712769,113,6274,-,6
1742217005.737422,CrcTlX37qmQeSfica4,192.168.140.6,58477,192.168.126.124,22,tcp,-,0.046646,0,124,OTH,T,T,0,^dA,2,104,1,176,-,6
